id,logtime,interactionid
151931904002964046,2018-02-22 18:03:54.906,6753075924693694718
151931904002901753,2018-02-22 18:03:56.324,8046555304957245397
151931907000142038,2018-02-22 18:04:02.084,3392874287886095892
151931907000119841,2018-02-22 18:04:02.402,3876769241921413985
151931907000678225,2018-02-22 18:04:07.499,1384959611944121609
151931907001084949,2018-02-22 18:04:10.266,4593563090952351869
151931907001235916,2018-02-22 18:04:10.944,5136525377799503028
151931907002938244,2018-02-22 18:04:26.640,6469579348636511098
151931907002103026,2018-02-22 18:04:29.117,2427672927609915631
151931910000567951,2018-02-22 18:04:34.996,4421502370976305004
151931910000796649,2018-02-22 18:04:35.522,8898142977577779570
151931910000899111,2018-02-22 18:04:38.940,7060272983431703174
151931910001005750,2018-02-22 18:04:40.336,6856674439007087271
151931910001110534,2018-02-22 18:04:41.121,6041083367555323331
151931910001452124,2018-02-22 18:04:53.701,2644574128698686311
151931910002794338,2018-02-22 18:04:56.442,3491186168083734137
151931913000364523,2018-02-22 18:05:06.322,7485888868319418349
151931913001330929,2018-02-22 18:05:13.705,378269227998737119
151931913002020244,2018-02-22 18:05:17.490,2224605506002079223
151931913001318923,2018-02-22 18:05:26.339,5882615392008649000
151931916000025218,2018-02-22 18:05:30.230,3533225970998052841
151931916000074623,2018-02-22 18:05:32.016,787325339115419607
151931916000185157,2018-02-22 18:05:32.154,8764889636905246630
151931916001020544,2018-02-22 18:05:38.099,584393308890173779
151931916001090608,2018-02-22 18:05:40.759,1643831825905103453
151931916000941626,2018-02-22 18:05:47.492,815408661822301426
151931919000100519,2018-02-22 18:06:01.868,39497377386455567
151931919000249940,2018-02-22 18:06:02.120,3571777919348538876
151931919000557202,2018-02-22 18:06:02.552,4605053988375561984
151931919000280626,2018-02-22 18:06:05.122,4094222068781100226
151931919001119820,2018-02-22 18:06:11.080,2839288919287150272
151931919001531147,2018-02-22 18:06:15.470,3376226793468533591
151931919001789505,2018-02-22 18:06:16.556,7645168386594023843
151931919001962619,2018-02-22 18:06:17.867,3320757990614623046
151931919003192654,2018-02-22 18:06:29.386,2430399774379323607
151931922000567002,2018-02-22 18:06:33.479,7157040368770319128
151931922000837644,2018-02-22 18:06:36.794,4334438786371810997
151931922000906747,2018-02-22 18:06:38.746,8829916317509986143
151931922001084207,2018-02-22 18:06:40.132,2770836554229402246
151931922001363743,2018-02-22 18:06:42.239,6208604005016403003
151931922001414250,2018-02-22 18:06:44.265,5196270573539442343
151931922001765721,2018-02-22 18:06:46.383,4284248681716263424
151931922001961935,2018-02-22 18:06:48.306,8159217490218485383
151931922002094149,2018-02-22 18:06:49.932,7628345579801223277
151931922002077742,2018-02-22 18:06:50.461,5543809454540092234
151931922002157542,2018-02-22 18:06:50.986,8422793531560379403
151931922002237206,2018-02-22 18:06:51.170,4493278069744385617
151931922002768149,2018-02-22 18:06:57.030,6632525155919948758
151931922003025203,2018-02-22 18:06:58.633,4930665795548620511
151931925000081026,2018-02-22 18:07:01.132,6215931814518048634
151931925000869412,2018-02-22 18:07:07.498,2396351433982293325
151931925001371103,2018-02-22 18:07:11.636,744389810372122468
151931928000049208,2018-02-22 18:07:30.334,7501908227062864656
151931928001594328,2018-02-22 18:07:42.897,351650120671713236
151931928000779322,2018-02-22 18:07:43.200,8506478775289308354
151931928001536339,2018-02-22 18:07:44.280,8002369891253288659
151931928001608140,2018-02-22 18:07:45.310,8370956768984639257
151931928002505335,2018-02-22 18:07:55.041,3839575609154481710
151931928003069742,2018-02-22 18:07:59.776,8315995667498703589
151931931002180930,2018-02-22 18:08:19.931,4509872477986850370
151931931002799431,2018-02-22 18:08:26.813,3259549899822233956
151931934001317819,2018-02-22 18:08:42.824,6412041436017213735
151931934001661516,2018-02-22 18:08:46.105,2422163008104514454
151931934001620405,2018-02-22 18:08:46.363,2060869622932421734
151931934001632350,2018-02-22 18:08:47.210,5348856184628992748
151931934002175529,2018-02-22 18:08:50.243,2717812267889489950
151931937001028050,2018-02-22 18:09:08.018,6692891176869750708
151931937001567834,2018-02-22 18:09:15.246,398926315082223221
151931937001900120,2018-02-22 18:09:19.348,9159305741487500611
151931937002184344,2018-02-22 18:09:20.849,8181259095411929190
151931937002475306,2018-02-22 18:09:23.573,6778043393294274405
151931937003405131,2018-02-22 18:09:26.582,5947049907445306764
151931940000156717,2018-02-22 18:09:33.018,439759206527419523
151931940002029753,2018-02-22 18:09:50.159,8650173424337354067
151931940002804017,2018-02-22 18:09:57.495,7047798867370429494
151931943000955629,2018-02-22 18:10:08.859,4509469665630140958
151931943002160350,2018-02-22 18:10:20.002,390404664925555543
151931943002127948,2018-02-22 18:10:21.052,7362887413476973067
151931943002448531,2018-02-22 18:10:22.492,3520535112218753757
151931946000304152,2018-02-22 18:10:33.582,6950844255780675822
151931946001981907,2018-02-22 18:10:49.384,3020226910127958572
151931946002272929,2018-02-22 18:10:50.542,1828947469288431211
151931946002323319,2018-02-22 18:10:50.868,4753371265386289471
151931949000722929,2018-02-22 18:11:07.350,6645950886021155247
151931949001281343,2018-02-22 18:11:12.824,2129258889352043273
151931949002076808,2018-02-22 18:11:17.940,6828280033928443652
151931949003019853,2018-02-22 18:11:26.104,3689697795262809589
151931952000437827,2018-02-22 18:11:34.425,1591680097856880707
151931952000633250,2018-02-22 18:11:35.421,5026347705658482073
151931955000279629,2018-02-22 18:12:02.375,4857905096723814911
151931955000329629,2018-02-22 18:12:03.578,8496567262388308478
151931955000400333,2018-02-22 18:12:03.969,7175855427151377910
151931955002084217,2018-02-22 18:12:20.240,3309505406267203873
151931955002487617,2018-02-22 18:12:24.002,6987125242760421993
151931955002585636,2018-02-22 18:12:25.210,6048078745585653484
151931958000372954,2018-02-22 18:12:33.656,3439444103727483873
151931958001108135,2018-02-22 18:12:40.162,6739535764243226519
151931958001511117,2018-02-22 18:12:44.860,3908065975920152052
151931958002310427,2018-02-22 18:12:52.487,4182045823931832297
151931958002511616,2018-02-22 18:12:52.578,1607679709418925260
151931958002643504,2018-02-22 18:12:54.117,4016677561279958055
